OG0001035	XP_026299207.1, XP_026299209.1, XP_026299211.1, XP_026299212.1	Caust.v2_011877	XP_017876537.1, XP_026667704.1	FBgn0031857	Lflavo2a006320P2	XP_033320964.1, XP_033320966.1	XP_014615367.1, XP_014615373.1	XP_015178743.1
OG0001036	XP_026299273.1, XP_393666.5	Caust.v2_008819, Caust.v2_019683	XP_017877424.1, XP_026668052.1	FBgn0028741	Lflavo2a002544P1	XP_033330521.1, XP_033330522.1	XP_014610415.1, XP_014610419.1	XP_015188060.1, XP_015188061.1
OG0001037	XP_026299371.1, XP_026299372.1, XP_026299373.1	Caust.v2_001001	XP_026669428.1	FBgn0259099	Lflavo2a005428P1, Lflavo2a005501P1	XP_033334800.1	XP_014603030.1, XP_014603243.1, XP_014603244.1	XP_015174538.1, XP_015174698.1
OG0001038	XP_026299537.1	Caust.v2_001027	XP_026674523.1, XP_026674524.1	FBgn0038934, FBgn0260780	Lflavo2a009512P1	XP_033342903.1, XP_033342905.1	XP_014611640.1, XP_014611642.1	XP_015186859.1, XP_015186860.1, XP_015186861.1
OG0001039	XP_026299549.1, XP_393124.4	Caust.v2_001271	XP_017887432.1, XP_017887436.1, XP_026672998.1, XP_026672999.1	FBgn0033924	Lflavo2a012205P2	XP_033337558.1, XP_033337559.1	XP_014606458.1	XP_015190002.1, XP_015190003.1
OG0001040	XP_026299578.1, XP_026299579.1, XP_026299580.1		XP_017881522.1, XP_017881523.1, XP_017881525.1, XP_017881526.1	FBgn0265182	Lflavo2a011106P1	XP_033331020.1, XP_033331029.1	XP_014606954.1	XP_015173314.1, XP_015173315.1
OG0001041	XP_026299660.1, XP_026299662.1, XP_026299663.1	Caust.v2_004858	XP_026675649.1, XP_026675650.1	FBgn0039187	Lflavo2a014103P1	XP_033334737.1, XP_033334738.1, XP_033334739.1	XP_014602869.1	XP_015171055.1, XP_015171056.1
OG0001042	XP_026299665.1, XP_026299668.1, XP_026299670.1	Caust.v2_001258	XP_017877585.1, XP_017877587.1, XP_026668180.1	FBgn0038344	Lflavo2a013631P2	XP_033332966.1	XP_014597737.1, XP_014597739.1	XP_015183022.1, XP_015183023.1
OG0001043	XP_026299733.1	Caust.v2_013347, Caust.v2_016902, Caust.v2_018887	XP_026669492.1	FBgn0030892	Lflavo2a000468P4	XP_033340042.1	XP_014609355.1, XP_014609357.1	XP_015191375.1, XP_015191384.1, XP_015191393.1, XP_015191402.1
OG0001044	XP_026299850.1	Caust.v2_003043	XP_017876295.1, XP_026667508.1, XP_026667510.1	FBgn0020616, FBgn0043865	Lflavo2a004107P2	XP_033334598.1, XP_033334605.1	XP_014616104.1, XP_014616105.1	XP_015171722.1, XP_015171725.1
OG0001045	XP_026299960.1, XP_026299962.1, XP_026299964.1	Caust.v2_003913	XP_017888455.1, XP_026673518.1	FBgn0014018	Lflavo2a014262P1	XP_033335241.1	XP_014601763.1, XP_014601765.1	XP_015176764.1, XP_015176773.1, XP_015176781.1
OG0001046	XP_026300239.1	Caust.v2_015140, Caust.v2_017409, Caust.v2_018508	XP_017889319.1, XP_017889320.1	FBgn0034529	Lflavo2a001083P1	XP_033335410.1, XP_033335411.1, XP_033335412.1, XP_033335413.1	XP_014605982.1	XP_015173180.1
OG0001047	XP_026300273.1	Caust.v2_015830, Caust.v2_015832	XP_026667999.1	FBgn0262139	Lflavo2a002933P1, Lflavo2a002934P1	XP_033330020.1, XP_033330024.1	XP_014607322.1, XP_014607329.1	XP_015181954.1, XP_015181957.1, XP_015181960.1
OG0001048	XP_026300579.1	Caust.v2_000496, Caust.v2_000502	XP_017893380.1, XP_026666804.1, XP_026666807.1	FBgn0033058, FBgn0050106	Lflavo2a009382P1, Lflavo2a009420P1	XP_033333963.1, XP_033333971.1, XP_033333976.1, XP_033334386.1		
OG0001049	XP_026300677.1, XP_026300679.1	Caust.v2_012273, Caust.v2_022621	XP_017887810.2, XP_017888055.2	FBgn0038492	Lflavo2a000921P1	XP_033336331.1, XP_033336333.1	XP_014614864.1	XP_015171774.1, XP_015181411.1, XP_015183801.1
OG0001050	XP_026300727.1, XP_026300729.1	Caust.v2_006835	XP_026673377.1, XP_026673381.1	FBgn0027279		XP_033336701.1, XP_033336702.1, XP_033336729.1	XP_014604485.1, XP_014604503.1, XP_014604504.1	XP_015180614.1, XP_015180636.1
OG0001051	XP_026301048.1	Caust.v2_004703	XP_017892574.1, XP_017892576.1, XP_017892578.1, XP_017892579.1, XP_026675510.1	FBgn0011582	Lflavo2a007935P1	XP_033327701.1, XP_033327703.1	XP_014608013.1, XP_014608014.1	XP_015183685.1
OG0001052	XP_026301107.1, XP_026301110.1	Caust.v2_007885	XP_026672144.1	FBgn0019990	Lflavo2a007011P1	XP_033331119.1, XP_033331123.1, XP_033331124.1	XP_014616542.1, XP_014616543.1, XP_014616544.1	XP_015183397.1, XP_015183399.1
OG0001053	XP_026301237.1, XP_624301.1	Caust.v2_003103, Caust.v2_014474	XP_026667185.1	FBgn0028695	Lflavo2a001561P1, Lflavo2a004444P1	XP_033328945.1, XP_033342709.1	XP_014605103.1, XP_014614371.1	XP_015177132.1, XP_015188536.1
OG0001054	XP_026301578.1, XP_026301581.1	Caust.v2_017060	XP_017886871.1, XP_026672700.1, XP_026672702.1	FBgn0003502	Lflavo2a013181P1	XP_033338687.1, XP_033338688.1	XP_014599665.1, XP_014599667.1	XP_015180303.1, XP_015180304.1
OG0001055	XP_026302004.1	Caust.v2_018261	XP_017889218.1, XP_026673865.1	FBgn0003891	Lflavo2a004029P1	XP_033322953.1, XP_033323055.1, XP_033323059.1	XP_014611434.1, XP_014611443.1	XP_015178524.1, XP_015178526.1, XP_015178527.1
OG0001056	XP_026302088.1	Caust.v2_012349	XP_017880460.1, XP_026669478.1, XP_026669479.1, XP_026669480.1	FBgn0031545, FBgn0031546, FBgn0035097	Lflavo2a000281P1	XP_033340204.1	XP_014608308.1	XP_015191115.1, XP_015191123.1
OG0001057	XP_391922.2		XP_017888494.1, XP_017888495.1, XP_026673516.1, XP_026673517.1	FBgn0004373	Lflavo2a014001P1	XP_033340004.1, XP_033340006.1, XP_033340007.1, XP_033340008.1, XP_033340009.1	XP_014601775.1	XP_015178919.1
OG0001058	XP_392041.4		XP_017884811.1, XP_017884812.1	FBgn0050122	Lflavo2a009457P1	XP_033330942.1	XP_014598416.1, XP_014598417.1, XP_014598418.1, XP_014598419.1, XP_014598420.1, XP_014598421.1	XP_015173557.1, XP_015173560.1
OG0001059	XP_394018.2	Caust.v2_004046	XP_017884501.1, XP_017884502.1, XP_017884505.1, XP_017884508.1, XP_026671517.1	FBgn0033538, FBgn0034225, FBgn0050103, FBgn0050104	Lflavo2a010283P1	XP_033336682.1	XP_014601053.1	
OG0001060	XP_395098.4	Caust.v2_012084	XP_017893217.1, XP_017893219.1	FBgn0030502, FBgn0033015	Lflavo2a003581P1	XP_033329538.1, XP_033329619.1	XP_014609115.1, XP_014609116.1	XP_015188421.1, XP_015188424.1, XP_015188434.1
OG0001061	XP_395563.4	Caust.v2_018020, Caust.v2_020937	XP_017880250.1, XP_017880251.1, XP_026669310.1, XP_026669311.1	FBgn0001087	Lflavo2a006975P1	XP_033322431.1, XP_033322434.1	XP_014597795.1	XP_015183102.1, XP_015183103.1
OG0001062	XP_623996.3	Caust.v2_014112	XP_017878350.1, XP_026668520.1	FBgn0015778	Lflavo2a007733P1	XP_033342389.1, XP_033342390.1, XP_033342391.1	XP_014603496.1, XP_014603497.1, XP_014603498.1	XP_015181642.1, XP_015181647.1
OG0001063	XP_625275.2	Caust.v2_004795, Caust.v2_015477	XP_017887332.1, XP_017887333.1	FBgn0040211	Lflavo2a005197P2, Lflavo2a013379P1	XP_033321807.1, XP_033326613.1	XP_014612212.1, XP_014612213.1	XP_015175205.1, XP_015175206.1
OG0001064		Caust.v2_007081, Caust.v2_012534, Caust.v2_016057		FBgn0037690, FBgn0038165	Lflavo2a001165P1, Lflavo2a009929P1	XP_033339695.1, XP_033339696.1, XP_033339697.1	XP_014612894.1, XP_014616374.1	XP_015180035.1, XP_015180043.1
OG0001065		Caust.v2_007823, Caust.v2_016704, Caust.v2_018784, Caust.v2_018804, Caust.v2_018865, Caust.v2_019484, Caust.v2_021167	XP_017875195.1, XP_017875754.1, XP_017876387.1, XP_017885421.1, XP_017886938.1, XP_017888550.1					XP_015180767.1
OG0001066		Caust.v2_004117, Caust.v2_015081, Caust.v2_015085	XP_017884994.1		Lflavo2a013609P2	XP_033330850.1, XP_033330853.1	XP_014603923.1, XP_014603924.1	XP_015179788.1, XP_015179789.1, XP_015179790.1, XP_015179792.1, XP_015179793.1
OG0001067		Caust.v2_019795	XP_017875216.1, XP_017892844.1			XP_033328449.1, XP_033329898.1, XP_033332263.1, XP_033333309.1, XP_033337295.1, XP_033339381.1	XP_014614644.1, XP_014614685.1, XP_014614878.1, XP_014614918.1	XP_015189777.1
OG0001068		Caust.v2_003539, Caust.v2_003542, Caust.v2_020244	XP_017875037.2, XP_017882400.1, XP_017882799.2	FBgn0002906	Lflavo2a013313P1	XP_033326889.1	XP_014600307.1, XP_014600308.1, XP_014611476.1	XP_015186898.1, XP_015186902.1
OG0001069		Caust.v2_007420	XP_017883295.2, XP_017883296.2	FBgn0004865	Lflavo2a007906P1, Lflavo2a007915P1	XP_033322663.1, XP_033322665.1, XP_033322666.1	XP_014607056.1, XP_014607057.1	XP_015176336.1, XP_015176337.1, XP_015176339.1
OG0001070		Caust.v2_013120		FBgn0004622, FBgn0004841	Lflavo2a000941P1, Lflavo2a002374P1	XP_033321329.1, XP_033321338.1, XP_033321345.1, XP_033321353.1, XP_033324548.1	XP_014606467.1, XP_014610001.1, XP_014610002.1	XP_015186351.1
OG0001071		Caust.v2_016752, Caust.v2_018094, Caust.v2_019847, Caust.v2_019849, Caust.v2_020830	XP_017878397.1, XP_026668623.1, XP_026668624.1	FBgn0029662, FBgn0051559	Lflavo2a004002P1	XP_033323739.1	XP_014601839.1	XP_015173254.1
OG0001072		Caust.v2_003531	XP_026675490.1	FBgn0036179, FBgn0265276	Lflavo2a013281P1	XP_033333336.1, XP_033333337.1, XP_033333470.1, XP_033333472.1	XP_014611470.1, XP_014611492.1, XP_014611496.1	XP_015182432.1, XP_015182435.1
OG0001073		Caust.v2_003555	XP_017892453.1, XP_017892457.1		Lflavo2a000489P3	XP_033333411.1, XP_033333413.1, XP_033333415.1	XP_014602055.1, XP_014602056.1	XP_015191266.1, XP_015191275.1, XP_015191281.1, XP_015191301.1, XP_015191310.1
OG0001074		Caust.v2_018468, Caust.v2_018470	XP_026674390.1	FBgn0001138, FBgn0003117, FBgn0038391	Lflavo2a005688P1, Lflavo2a012035P1, Lflavo2a012051P1	XP_033327414.1, XP_033330421.1	XP_014616091.1, XP_014616101.1	XP_015175199.1
OG0001075		Caust.v2_001613	XP_017893153.1	FBgn0262114	Lflavo2a008363P1	XP_033329917.1, XP_033329918.1, XP_033329919.1	XP_014614993.1, XP_014615001.1	XP_015177925.1, XP_015177926.1, XP_015177928.1, XP_015177929.1, XP_015177930.1
OG0001076		Caust.v2_003774, Caust.v2_004591, Caust.v2_022216	XP_017891686.1, XP_026675129.1	FBgn0032196, FBgn0265598	Lflavo2a004068P1, Lflavo2a006259P1, Lflavo2a007857P1	XP_033338242.1	XP_014612530.1	XP_015188708.1, XP_015188709.1
OG0001077		Caust.v2_006926	XP_017885924.1, XP_017885925.1, XP_017885927.1	FBgn0028879	Lflavo2a004886P3	XP_033328459.1, XP_033328464.1	XP_014603565.1, XP_014603568.1	XP_015175409.1, XP_015175579.1, XP_015175664.1, XP_015175753.1
OG0001078		Caust.v2_000254, Caust.v2_003223		FBgn0002789, FBgn0035499, FBgn0038774	Lflavo2a004503P1, Lflavo2a009386P1, Lflavo2a009580P2	XP_033330326.1, XP_033340965.1	XP_014598707.1, XP_014598709.1, XP_014608779.1	XP_015173593.1
OG0001079		Caust.v2_011432, Caust.v2_016117	XP_017892983.1	FBgn0010387, FBgn0031992, FBgn0035742	Lflavo2a013724P1, Lflavo2a013788P1	XP_033337333.1, XP_033342462.1	XP_014598622.1, XP_014609571.1	XP_015172563.1, XP_015182150.1
OG0001080		Caust.v2_014069, Caust.v2_014079	XP_026667847.1, XP_026667848.1	FBgn0005649, FBgn0085383, FBgn0085391	Lflavo2a009586P1, Lflavo2a012297P1	XP_033328131.1, XP_033341255.1	XP_014602546.1	XP_015173910.1, XP_015187615.1
OG0001081		Caust.v2_015960	XP_017875561.1, XP_017875562.1, XP_026667119.1, XP_026667120.1, XP_026667121.1, XP_026667122.1, XP_026667123.1	FBgn0083981	Lflavo2a007782P1	XP_033336145.1	XP_014603347.1, XP_014603348.1	XP_015191859.1
OG0001082		Caust.v2_013480, Caust.v2_020634	XP_017885174.1, XP_017885175.1, XP_017885176.1, XP_026671955.1	FBgn0267348	Lflavo2a013021P1	XP_033323034.1, XP_033323036.1	XP_014601707.1	XP_015175490.1, XP_015175492.1, XP_015175495.1
OG0001083		Caust.v2_011167, Caust.v2_014122, Caust.v2_014133	XP_017893332.1, XP_026666669.1, XP_026666670.1	FBgn0038118	Lflavo2a011739P1, Lflavo2a011745P1	XP_033326523.1	XP_014609708.1, XP_014609709.1	XP_015190380.1, XP_015190382.1
OG0001084			XP_017878120.1, XP_017878121.1, XP_017878122.1, XP_017878123.1, XP_017878125.1	FBgn0001186, FBgn0001187, FBgn0042710, FBgn0042711	Lflavo2a005967P1	XP_033322397.1	XP_014599220.1	XP_015176634.1, XP_015176636.1
OG0001085			XP_017880304.1, XP_017880306.1, XP_026669399.1	FBgn0016078, FBgn0037163, FBgn0037164, FBgn0037165, FBgn0037166, FBgn0037167, FBgn0041087	Lflavo2a012384P1	XP_033335228.1	XP_014613768.1	XP_015191471.1
OG0001086			XP_017882600.1, XP_017882602.1, XP_017882604.1, XP_017882605.1, XP_026670603.1	FBgn0261811	Lflavo2a004523P1	XP_033338360.1, XP_033338364.1	XP_014599893.1, XP_014599894.1, XP_014599895.1	XP_015173825.1, XP_015173826.1
OG0001087			XP_017887136.1	FBgn0041781	Lflavo2a006941P1	XP_033339008.1, XP_033339009.1	XP_014597950.1, XP_014597951.1, XP_014597952.1	XP_015184262.1, XP_015184276.1, XP_015184288.1, XP_015184297.1, XP_015184303.1, XP_015184323.1
OG0001088				FBgn0035070, FBgn0037036, FBgn0037038, FBgn0037039, FBgn0039568, FBgn0040341, FBgn0052269, FBgn0052270, FBgn0052271, FBgn0052277, FBgn0053159, FBgn0053160, FBgn0083965, FBgn0083966				
OG0001089	NP_001011577.1, XP_006567060.1, XP_006567063.1, XP_006567065.1		XP_017877911.1, XP_017877913.1	FBgn0011274, FBgn0260632	Lflavo2a005318P1	XP_033327212.1, XP_033327213.1	XP_014609300.1	XP_015172818.1
OG0001090	NP_001011590.1	Caust.v2_005706	XP_017891952.1, XP_017891953.1	FBgn0010403, FBgn0011279, FBgn0011281	Lflavo2a002889P1, Lflavo2a013543P1	XP_033331486.1, XP_033331487.1, XP_033331495.1		XP_015179282.1
OG0001091	NP_001071280.1, XP_026298398.1, XP_026298399.1, XP_026298400.1, XP_026298401.1, XP_026298403.1		XP_017891962.1	FBgn0010240	Lflavo2a013672P1	XP_033337996.1, XP_033337997.1	XP_014610975.1	XP_015182220.1
OG0001092	NP_001073579.1, XP_006564381.2, XP_006564382.1	Caust.v2_000878	XP_026671032.1	FBgn0000568	Lflavo2a011260P1	XP_033334659.1, XP_033334660.1	XP_014605128.1, XP_014605137.1, XP_014605155.1	XP_015175709.1
OG0001093	NP_001171498.1	Caust.v2_011668	XP_017876369.1	FBgn0003462, FBgn0033631	Lflavo2a000644P1, Lflavo2a012760P1	XP_033339250.1	XP_014598098.1, XP_014598099.1, XP_014598100.1, XP_014599480.1	XP_015177857.1
OG0001094	NP_001229503.1, XP_026295125.1, XP_026295129.1		XP_017880652.1, XP_026669589.1	FBgn0003016	Lflavo2a000614P1, Lflavo2a000695P1	XP_033322038.1	XP_014615892.1, XP_014615894.1	XP_015172856.1, XP_015172860.1
OG0001095	NP_001242966.1	Caust.v2_006776	XP_017883556.1	FBgn0037344	Lflavo2a013000P1	XP_033321309.1, XP_033321311.1	XP_014598564.1, XP_014598568.1	XP_015184784.1, XP_015184791.1, XP_015184800.1, XP_015184809.1
OG0001096	NP_001314892.1, XP_026298872.1, XP_026298873.1		XP_017877377.1, XP_026668059.1	FBgn0036579	Lflavo2a011441P1	XP_033330379.1, XP_033330381.1, XP_033330382.1	XP_014609991.1	XP_015178715.1, XP_015178716.1
OG0001097	XP_001120089.2	Caust.v2_011296	XP_017883252.1, XP_026671014.1		Lflavo2a001448P1, Lflavo2a001458P1	XP_033338735.1, XP_033338744.1, XP_033338753.1	XP_014614972.1	XP_015188505.1, XP_015188535.1, XP_015188544.1
OG0001098	XP_001120100.2, XP_006561100.1	Caust.v2_003294	XP_026674137.1, XP_026674141.1	FBgn0011659	Lflavo2a009638P1	XP_033324905.1, XP_033324907.1, XP_033324908.1, XP_033324911.1	XP_014603062.1	XP_015174685.1
OG0001099	XP_001120391.3, XP_016768188.2	Caust.v2_012821	XP_017875881.1, XP_026667329.1, XP_026667330.1	FBgn0261618	Lflavo2a005807P1	XP_033326938.1, XP_033326939.1	XP_014614164.1	XP_015186640.1, XP_015189665.1
OG0001100	XP_001120618.1, XP_006565258.1	Caust.v2_017407	XP_017888621.1, XP_026673882.1, XP_026673886.1, XP_026673894.1, XP_026673898.1, XP_026673903.1		Lflavo2a006693P1		XP_014607335.1, XP_014607336.1	XP_015181840.1
OG0001101	XP_001120622.3	Caust.v2_006806	XP_026672253.1	FBgn0011692	Lflavo2a003681P1, Lflavo2a007321P1	XP_033336370.1, XP_033336674.1	XP_014603336.1	XP_015179705.1, XP_015179706.1, XP_015179776.1, XP_015179777.1
OG0001102	XP_001120731.3, XP_006564920.2		XP_017884492.1, XP_017884494.1, XP_017884495.1		Lflavo2a010305P1	XP_033336489.1, XP_033336491.1, XP_033336492.1	XP_014601045.1	XP_015191664.1, XP_015191665.1, XP_015191666.1
OG0001103	XP_001121007.2, XP_016766867.1	Caust.v2_002096	XP_017880888.1, XP_026669638.1	FBgn0027280, FBgn0051664	Lflavo2a006967P1	XP_033321630.1	XP_014597925.1, XP_014597933.1, XP_014597942.1	XP_015175458.1
OG0001104	XP_001121383.2	Caust.v2_014191, Caust.v2_014196, Caust.v2_017474, Caust.v2_021348, Caust.v2_021378	XP_017877825.1, XP_017877827.1		Lflavo2a012349P1	XP_033324313.1	XP_014609824.1, XP_014609825.1	XP_015178192.1
OG0001105	XP_001121422.2	Caust.v2_002495	XP_017892063.1, XP_017892064.1, XP_017892065.1	FBgn0032305	Lflavo2a004223P1	XP_033334296.1, XP_033334298.1, XP_033334299.1	XP_014603119.1	XP_015174615.1, XP_015174616.1
OG0001106	XP_001121745.3, XP_006561007.2, XP_006561008.2	Caust.v2_002112	XP_017887270.1, XP_017887271.1, XP_017887272.1, XP_026672964.1	FBgn0035253	Lflavo2a001679P1	XP_033321727.1	XP_014603049.1	XP_015174749.1
OG0001107	XP_001121844.2	Caust.v2_000092	XP_017888838.1	FBgn0001612, FBgn0028901	Lflavo2a006824P1	XP_033322894.1, XP_033322898.1	XP_014607135.1, XP_014607136.1	XP_015189452.1, XP_015189453.1, XP_015189455.1
OG0001108	XP_001121997.2	Caust.v2_009043, Caust.v2_020918, Caust.v2_021725	XP_017881985.1, XP_017883232.1, XP_026670933.1	FBgn0027529, FBgn0033921		XP_033339584.1	XP_014606176.1, XP_014606181.1, XP_014606182.1	
OG0001109	XP_001122055.3, XP_006567306.1, XP_016767335.1		XP_017878019.1	FBgn0015600	Lflavo2a001979P3, Lflavo2a012711P1	XP_033336923.1	XP_014599020.1, XP_014599021.1	XP_015172246.1, XP_015172249.1, XP_015172250.1
OG0001110	XP_001122101.2, XP_016768461.1	Caust.v2_013876, Caust.v2_014768	XP_017892225.1, XP_017892226.1, XP_017892227.1, XP_026675345.1	FBgn0027655	Lflavo2a011819P1	XP_033329487.1	XP_014600021.1	XP_015171247.1
OG0001111	XP_001122242.1, XP_003250289.1, XP_003250290.2, XP_006563651.1, XP_016772256.1		XP_026673939.1	FBgn0002673, FBgn0003525	Lflavo2a007702P1	XP_033322333.1	XP_014604136.1	XP_015181258.1, XP_015181263.1
OG0001112	XP_001122276.2, XP_006563652.1, XP_006563654.1	Caust.v2_002381	XP_017886378.1, XP_017886381.1, XP_026672492.1	FBgn0020278	Lflavo2a001234P1	XP_033322329.1	XP_014604119.1	XP_015181264.1, XP_015181268.1
OG0001113	XP_001122316.2, XP_006559218.1	Caust.v2_003633	XP_017879217.1, XP_017884744.1	FBgn0038583	Lflavo2a004147P1, Lflavo2a010381P1	XP_033323629.1, XP_033329600.1	XP_014615512.1, XP_014615513.1	XP_015178745.1
OG0001114	XP_001122389.1, XP_006566119.1	Caust.v2_005654, Caust.v2_005655	XP_026670350.1	FBgn0035917	Lflavo2a010439P1	XP_033325745.1	XP_014613706.1	XP_015178835.1, XP_015178837.1, XP_015178838.1, XP_015178842.1
OG0001115	XP_003249116.3, XP_006557492.2, XP_006557493.2, XP_016770522.2	Caust.v2_014453, Caust.v2_018187	XP_017885270.2	FBgn0033628	Lflavo2a000435P1	XP_033340243.1, XP_033340244.1	XP_014614512.1	XP_015184621.1
OG0001116	XP_003249522.1, XP_006559660.2, XP_006559661.2	Caust.v2_008736, Caust.v2_016740, Caust.v2_016741		FBgn0023407	Lflavo2a005153P1, Lflavo2a005167P1	XP_033333980.1	XP_014610640.1, XP_014614291.1	XP_015176565.1
OG0001117	XP_003249560.1, XP_006559876.1	Caust.v2_001887, Caust.v2_007881		FBgn0041585	Lflavo2a001453P1, Lflavo2a004917P1, Lflavo2a008022P2	XP_033331250.1, XP_033331251.1, XP_033331253.1, XP_033331255.1	XP_014615594.1	
OG0001118	XP_003249585.1, XP_006559976.1	Caust.v2_005626	XP_017882311.1	FBgn0035295	Lflavo2a010853P1	XP_033334310.1	XP_014602433.1, XP_014602434.1	XP_015172588.1, XP_015172589.1, XP_015172590.1, XP_015172591.1
OG0001119	XP_003249619.1, XP_006560144.1	Caust.v2_000447	XP_017877464.1, XP_026668138.1, XP_026668139.1, XP_026668140.1		Lflavo2a013131P1, Lflavo2a013151P1	XP_033332250.1	XP_014607607.1	XP_015180567.1, XP_015180728.1
OG0001120	XP_003249707.1, XP_006560653.1, XP_016767118.1, XP_016767119.1		XP_017881730.1, XP_017881731.1, XP_026674793.1	FBgn0051363	Lflavo2a011619P1	XP_033324152.1	XP_014608263.1	XP_015186134.1, XP_015186137.1
OG0001121	XP_003249824.2, XP_006561147.2, XP_016766465.2, XP_016766467.2	Caust.v2_006221	XP_017874998.1, XP_026666833.1		Lflavo2a013930P1	XP_033334401.1, XP_033334402.1	XP_014613230.1, XP_014614941.1	XP_015172206.1
OG0001122	XP_003249939.3, XP_006561880.2		XP_017876215.1		Lflavo2a003471P1, Lflavo2a007575P1, Lflavo2a007577P1, Lflavo2a007620P1	XP_033321242.1, XP_033321243.1	XP_014611723.1, XP_014611732.1, XP_014611737.1	XP_015178503.1
OG0001123	XP_003250016.1, XP_006562217.1, XP_394542.4	Caust.v2_004342	XP_017879560.1	FBgn0032243	Lflavo2a006506P1	XP_033324332.1	XP_014613328.1, XP_014613329.1, XP_014613330.1, XP_014613331.1	XP_015188087.1
OG0001124	XP_003250163.1, XP_006562808.1	Caust.v2_002021	XP_017881252.1, XP_017881256.1, XP_017881257.1, XP_017881259.1, XP_026669871.1	FBgn0022764	Lflavo2a012825P1	XP_033330127.1		XP_015185780.1, XP_015185785.1
OG0001125	XP_003250630.2, XP_006565466.2		XP_017893050.1, XP_017893053.1, XP_017893054.1, XP_017893055.1, XP_017893058.1	FBgn0035793	Lflavo2a000124P1	XP_033331072.1, XP_033331073.1	XP_014602173.1	XP_015191762.1
OG0001126	XP_003250785.1	Caust.v2_005175	XP_026671246.1, XP_026671247.1, XP_026671248.1, XP_026671249.1, XP_026671250.1	FBgn0032191	Lflavo2a001382P1, Lflavo2a001399P1		XP_014598037.1	XP_015188819.1, XP_015188820.1
OG0001127	XP_003250934.2	Caust.v2_002072, Caust.v2_006996	XP_017880940.1, XP_026666455.1	FBgn0010452, FBgn0023095, FBgn0085397	Lflavo2a003157P1, Lflavo2a012662P1	XP_033322056.1	XP_014616027.1	XP_015180896.1
OG0001128	XP_003251102.1, XP_006567861.1	Caust.v2_014796, Caust.v2_021801	XP_017890136.1, XP_017890137.1, XP_017890138.1	FBgn0261041	Lflavo2a007097P3	XP_033328017.1, XP_033328028.1	XP_014615597.1	XP_015188368.1
OG0001129	XP_003251213.2, XP_006568381.2	Caust.v2_006921	XP_017892337.1, XP_026675435.1, XP_026675436.1, XP_026675437.1	FBgn0033212	Lflavo2a005245P6		XP_014606614.1	XP_015188630.1, XP_015188634.1, XP_015188635.1
OG0001130	XP_003251410.1, XP_006569697.1	Caust.v2_007715	XP_017885234.1, XP_017885235.1, XP_026671991.1	FBgn0035235	Lflavo2a008593P1	XP_033328367.1, XP_033328368.1	XP_014608539.1, XP_014608541.1	XP_015185113.1
OG0001131	XP_003251511.1	Caust.v2_009558	XP_017886788.1, XP_017886790.1	FBgn0261823	Lflavo2a001506P1	XP_033326246.1, XP_033326249.1	XP_014600145.1, XP_014600147.1, XP_014600148.1	XP_015177268.1, XP_015177269.1
OG0001132	XP_006557300.1	Caust.v2_006367	XP_017885398.1, XP_026672466.1, XP_026672474.1, XP_026672486.1, XP_026672488.1	FBgn0000229	Lflavo2a010549P1	XP_033321653.1	XP_014602895.1	XP_015174994.1, XP_015174995.1
OG0001133	XP_006557335.2, XP_006557338.2, XP_026297814.1	Caust.v2_017648, Caust.v2_017651	XP_017892248.1	FBgn0037448	Lflavo2a009965P1, Lflavo2a009981P1	XP_033333120.1	XP_014604109.1	XP_015181241.1, XP_015181243.1
OG0001134	XP_006557614.1, XP_006557616.1, XP_006557618.1, XP_625082.2	Caust.v2_007804	XP_017884727.1, XP_017884728.1	FBgn0039710	Lflavo2a003358P2	XP_033336168.1	XP_014616889.1, XP_014616890.1	XP_015183277.1
OG0001135	XP_006557720.1	Caust.v2_016495	XP_017892919.1, XP_026666466.1, XP_026666468.1, XP_026666469.1, XP_026666470.1		Lflavo2a001178P1	XP_033330674.1, XP_033330675.1, XP_033330677.1, XP_033330678.1	XP_014614591.1	
OG0001136	XP_006557728.1, XP_006557731.1	Caust.v2_016522, Caust.v2_016527, Caust.v2_022470, Caust.v2_022701	XP_017876933.1, XP_026668997.1		Lflavo2a000348P1, Lflavo2a000451P2	XP_033332852.1		XP_015178020.1, XP_015178021.1
OG0001137	XP_006557809.1, XP_006557810.1, XP_026301496.1, XP_395837.3	Caust.v2_007035	XP_026672748.1	FBgn0030343	Lflavo2a014158P1	XP_033338723.1, XP_033338728.1	XP_014611712.1, XP_014611713.1	XP_015171321.1
OG0001138	XP_006557875.2, XP_006557876.1, XP_016771419.1	Caust.v2_004735	XP_017890346.1, XP_026674445.1	FBgn0033362, FBgn0033363	Lflavo2a013251P1	XP_033339041.1, XP_033339060.1, XP_033339067.1		XP_015187436.1
OG0001139	XP_006557916.1, XP_006557917.1, XP_016771197.1, XP_016771200.1, XP_026300469.1	Caust.v2_002489	XP_017886177.1, XP_017886179.1		Lflavo2a012486P2	XP_033331521.1	XP_014598574.1, XP_014598582.1	XP_015172156.1
OG0001140	XP_006557964.1	Caust.v2_009390	XP_017878041.1, XP_026668319.1	FBgn0037555	Lflavo2a011168P1	XP_033339733.1	XP_014608478.1, XP_014608486.1	XP_015187187.1, XP_015187188.1, XP_015187189.1, XP_015187190.1
